5 A169 0.7977 9.95046 2
5 A169 0.7977 9.95046 2
5 A164 0.7975 10.5575 2
5 A164 0.7975 10.5575 2
5 A164 0.7475 10.5575 1
5 A164 0.7475 10.5575 1
5 A164 0.7475 10.5575 1
5 A164 0.7975 10.5575 2
5 A181 0.8166 9.35103 1
5 A181 0.8166 9.35103 1
5 A181 0.8166 9.35103 1
5 2D22 1.2266 19.4508 1
5 2D22 1.2266 19.4508 1
5 2D22 1.2266 19.4508 1
6 2D20 0.2627 14.1878 1
6 2D20 0.3227 14.1878 2
6 2D20 0.2627 14.1878 1
6 2D20 0.3227 14.1878 2
6 2D20 0.2627 14.1878 1
6 2D20 0.3227 14.1878 2
6 A134 0.0338 4.87948 2
6 A134 0.0338 4.87948 2
6 A134 0.0338 4.87948 2
6 A139 0.0141 4.76879 2
6 A139 0.0141 4.76879 2
6 A139 0.0141 4.76879 2
6 A144 0.0032 4.62929 1
6 A144 0.1232 4.62929 2
6 A144 0.0032 4.62929 1
6 A144 0.1232 4.62929 2
6 A144 0.0032 4.62929 1
6 A144 0.1232 4.62929 2
6 A149 0.0236 4.27307 1
6 A149 0.1136 4.27307 2
6 A149 0.0236 4.27307 1
6 A149 0.1136 4.27307 2
6 A149 0.0236 4.27307 1
6 A149 0.1136 4.27307 2
6 A154 0.0740 4.18327 1
6 A154 0.1740 4.18327 2
6 A154 0.0740 4.18327 1
6 A154 0.1740 4.18327 2
6 A154 0.0740 4.18327 1
6 A154 0.1740 4.18327 2
6 A159 0.0841 4.04875 1
6 A159 0.1941 4.04875 2
6 A159 0.0841 4.04875 1
6 A159 0.1941 4.04875 2
6 A159 0.0841 4.04875 1
6 A159 0.1941 4.04875 2
6 A164 0.0943 3.74862 1
6 A164 0.1543 3.74862 2
6 A164 0.0943 3.74862 1
6 A164 0.1543 3.74862 2
6 A164 0.0943 3.74862 1
6 A164 0.1543 3.74862 2
6 A169 0.0645 3.10364 1
6 A169 0.1244 3.10364 2
6 A169 0.0645 3.10364 1
6 A169 0.1244 3.10364 2
6 A169 0.0645 3.10364 1
6 A169 0.1244 3.10364 2
6 AX4 0.0328 2.5965 1
6 AX4 0.0828 2.5965 2
6 AX4 0.0328 2.5965 1
6 AX4 0.0828 2.5965 2
6 AX4 0.0328 2.5965 1
6 AX4 0.0828 2.5965 2
6 A174 0.0741 2.59886 1
6 A174 0.2040 2.59886 2
6 A174 0.0741 2.59886 1
6 A174 0.2040 2.59886 2
6 A174 0.0741 2.59886 1
6 A174 0.2040 2.59886 2
6 A179 0.1235 2.52993 1
6 A179 0.2735 2.52993 2
6 A179 0.1235 2.52993 1
6 A179 0.2735 2.52993 2
6 A179 0.1235 2.52993 1
6 A179 0.2735 2.52993 2
6 A181 0.1334 2.48452 1
6 A181 0.2734 2.48452 2
6 A181 0.1334 2.48452 1
6 A181 0.2734 2.48452 2
6 A181 0.1334 2.48452 1
6 A181 0.2734 2.48452 2
6 C05 0.0853 2.24823 1
6 C05 0.2352 2.24823 2
6 C05 0.0853 2.24823 1
6 C05 0.2352 2.24823 2
6 C05 0.0853 2.24823 1
6 C05 0.2352 2.24823 2
6 C10 0.0053 1.97325 1
6 C10 0.0852 1.97325 2
6 C10 0.0053 1.97325 1
6 C10 0.0852 1.97325 2
6 C10 0.0053 1.97325 1
6 C10 0.0852 1.97325 2
6 C15 0.0152 1.70393 2
6 C15 0.0152 1.70393 2
6 C15 0.0152 1.70393 2
6 C21 0.0452 1.40847 2
6 C21 0.0452 1.40847 2
6 C21 0.0452 1.40847 2
6 C25 0.0052 1.19368 2
6 C25 0.0052 1.19368 2
6 C25 0.0052 1.19368 2
7 2D14 0.3791 2.54111 1
7 2D14 0.4290 2.54111 2
7 2D14 0.3791 2.54111 1
7 2D14 0.4290 2.54111 2
7 2D14 0.3791 2.54111 1
7 2D14 0.4290 2.54111 2
7 2D04 0.6591 3.81428 1
7 2D04 0.7490 3.81428 2
7 2D04 0.6591 3.81428 1
7 2D04 0.7490 3.81428 2
7 2D04 0.6591 3.81428 1
7 2D04 0.7490 3.81428 2
7 2D08 0.1191 2.99432 1
7 2D08 0.1590 2.99432 2
7 2D08 0.1191 2.99432 1
7 2D08 0.1590 2.99432 2
7 2D08 0.1191 2.99432 1
7 2D08 0.1590 2.99432 2
7 2D05 0.3591 6.11519 1
7 2D05 0.3591 6.11519 1
7 2D05 0.3591 6.11519 1
7 A000 1.1590 9.55103 2
7 A000 1.1590 9.55103 2
7 A000 1.1590 9.55103 2
7 A009 1.0391 9.36669 1
7 A009 1.2190 9.36669 2
7 A009 1.0391 9.36669 1
7 A009 1.2190 9.36669 2
7 A009 1.0391 9.36669 1
7 A009 1.2190 9.36669 2
7 A039 0.8791 9.30164 1
7 A039 0.8791 9.30164 1
7 A039 0.8791 9.30164 1
7 A044 1.1390 9.21085 2
7 A044 1.1390 9.21085 2
7 A044 0.5391 9.21085 1
7 A044 0.5391 9.21085 1
7 A044 0.5391 9.21085 1
7 A044 1.1390 9.21085 2
7 2D07 0.1791 6.38453 1
7 2D07 0.2490 6.38453 2
7 2D07 0.1791 6.38453 1
7 2D07 0.1791 6.38453 1
7 2D07 0.2490 6.38453 2
7 2D07 0.2490 6.38453 2
7 2D16 1.2990 11.6995 2
7 2D16 1.2990 11.6995 2
7 2D16 0.9891 11.6995 1
7 2D16 0.9891 11.6995 1
7 2D16 0.9891 11.6995 1
7 2D16 1.2990 11.6995 2
7 A059 0.9091 9.8752 1
7 A059 0.9091 9.8752 1
7 A059 0.9091 9.8752 1
7 2D06 0.0090 6.64007 2
7 2D06 0.0090 6.64007 2
7 2D06 0.0090 6.64007 2
7 2D09 0.2590 7.53901 2
7 2D09 0.2590 7.53901 2
7 2D09 0.2590 7.53901 2
7 2D09 0.2291 7.53901 1
7 2D09 0.2291 7.53901 1
7 2D09 0.2291 7.53901 1
7 A132 0.6491 11.4237 1
7 A132 0.6491 11.4237 1
7 A132 0.7090 11.4237 2
7 A132 0.7090 11.4237 2
7 A132 0.6491 11.4237 1
7 A132 0.7090 11.4237 2
7 A134 0.7290 11.261 2
7 A134 0.7290 11.261 2
7 A134 0.6791 11.261 1
7 A134 0.6791 11.261 1
7 A134 0.6791 11.261 1
